,filename,sgpa,cgpa
122,20011715002_1800265223.html,8.05,7.71
123,20011715002_1800265379.html,6.05,7.31
124,20011715002_1800265529.html,6.05,7.31
125,20011715002_1800265555.html,8.5,7.54
126,20011715002_1800265710.html,8.75,7.93
127,20011715002_1800265851.html,8.42,8.0
128,20011715003_1800265223.html,8.38,7.76
129,20011715003_1800265379.html,6.75,7.52
130,20011715003_1800265529.html,7.45,7.69
131,20011715003_1800265555.html,8.3,7.81
132,20011715003_1800265710.html,7.9,7.82
133,20011715003_1800265851.html,8.05,7.85
134,20011715004_1800265223.html,8.52,7.76
135,20011715004_1800265379.html,7.95,7.81
136,20011715004_1800265555.html,8.75,7.99
137,20011715004_1800265710.html,8.65,8.1
138,20011715004_1800265851.html,8.32,8.13
139,20011715005_1800265223.html,9.1,8.51
140,20011715005_1800265379.html,9.05,8.64
141,20011715005_1800265555.html,9.25,8.76
142,20011715005_1800265710.html,9.3,8.85
143,20011715005_1800265851.html,9.21,8.89
144,20011715006_1800265223.html,8.57,7.84
145,20011715006_1800265379.html,7.55,7.77
146,20011715006_1800265555.html,8.65,7.94
147,20011715006_1800265710.html,8.35,8.01
148,20011715006_1800265851.html,8.32,8.05
149,20011715008_1800265223.html,7.67,7.63
150,20011715008_1800265379.html,7.05,7.49
151,20011715008_1800265555.html,8.6,7.71
152,20011715008_1800265710.html,8.4,7.82
153,20011715008_1800265851.html,7.79,7.82
154,20011715009_1800265223.html,7.17,
155,20011715009_1800265378.html,7.17,
156,20011715009_1800265379.html,5.0,6.65
157,20011715009_1800265528.html,7.19,7.37
158,20011715009_1800265529.html,5.7,6.96
159,20011715009_1800265555.html,7.55,7.08
160,20011715009_1800265708.html,7.05,7.29
161,20011715009_1800265710.html,7.15,7.31
162,20011715009_1800265851.html,7.26,7.3
163,20011715010_1800265223.html,7.33,7.32
164,20011715010_1800265379.html,4.65,6.67
165,20011715010_1800265529.html,5.85,6.96
166,20011715010_1800265555.html,8.0,7.17
167,20011715010_1800265710.html,7.65,7.24
168,20011715010_1800265848.html,6.96,
169,20011715010_1800265851.html,7.32,7.25
170,20011715011_1800265223.html,7.71,7.33
171,20011715011_1800265379.html,5.55,6.9
172,20011715011_1800265529.html,6.75,7.19
173,20011715011_1800265555.html,7.85,7.32
174,20011715011_1800265710.html,7.15,7.29
175,20011715011_1800265851.html,7.37,7.3
176,20011715012_1800265223.html,7.16,
177,20011715012_1800265378.html,7.16,
178,20011715012_1800265379.html,4.65,6.55
179,20011715012_1800265555.html,7.65,6.77
180,20011715012_1800265707.html,7.38,7.38
181,20011715012_1800265710.html,7.55,7.01
182,20011715012_1800265848.html,6.6,7.19
183,20011715012_1800265851.html,7.11,7.3
184,20011715013_1800265223.html,7.52,7.35
185,20011715013_1800265379.html,4.5,6.66
186,20011715013_1800265529.html,6.6,7.17
187,20011715013_1800265555.html,7.45,7.22
188,20011715013_1800265710.html,7.15,7.21
189,20011715013_1800265851.html,7.03,
190,20011715014_1800265223.html,8.14,7.76
191,20011715014_1800265379.html,7.85,7.78
192,20011715014_1800265555.html,9.05,8.03
193,20011715014_1800265710.html,8.6,8.12
194,20011715014_1800265851.html,8.42,8.16
195,20011715015_1800265223.html,8.38,7.89
196,20011715015_1800265379.html,7.3,7.75
197,20011715015_1800265555.html,8.95,7.98
198,20011715015_1800265710.html,8.65,8.09
199,20011715015_1800265851.html,8.37,8.13
200,20011715017_1800265223.html,7.76,7.51
201,20011715017_1800265379.html,7.2,7.43
202,20011715017_1800265555.html,8.35,7.61
203,20011715017_1800265710.html,8.05,7.68
204,20011715017_1800265851.html,7.89,7.71
205,20011715018_1800265223.html,8.71,8.3
206,20011715018_1800265379.html,8.25,8.29
207,20011715018_1800265555.html,9.1,8.45
208,20011715018_1800265710.html,9.2,8.57
209,20011715018_1800265851.html,9.05,8.63
210,20011715019_1800265223.html,8.24,7.59
211,20011715019_1800265379.html,7.85,7.65
212,20011715019_1800265555.html,8.95,7.9
213,20011715019_1800265710.html,8.25,7.96
214,20011715019_1800265851.html,7.84,7.94
215,20011715020_1800265223.html,7.95,7.6
216,20011715020_1800265379.html,7.9,7.67
217,20011715020_1800265555.html,8.8,7.89
218,20011715020_1800265710.html,8.8,8.04
219,20011715020_1800265851.html,8.53,8.11
220,20011715022_1800265223.html,7.1,
221,20011715022_1800265378.html,7.1,
222,20011715022_1800265379.html,0.0,5.39
223,20011715022_1800265528.html,7.05,7.32
224,20011715022_1800265529.html,4.95,6.75
225,20011715022_1800265555.html,5.55,6.51
226,20011715022_1800265709.html,7.95,7.1
227,20011715022_1800265710.html,5.9,6.9
228,20011715022_1800265848.html,6.25,7.06
229,20011715022_1800265850.html,6.95,7.19
230,20011715022_1800265851.html,6.74,
231,20011715023_1800265223.html,7.38,7.44
232,20011715023_1800265379.html,3.6,6.52
233,20011715023_1800265529.html,6.25,7.16
234,20011715023_1800265555.html,7.65,7.25
235,20011715023_1800265710.html,7.3,7.26
236,20011715023_1800265851.html,7.21,7.25
237,20011715024_1800265223.html,7.33,7.46
238,20011715024_1800265379.html,4.5,6.75
239,20011715024_1800265529.html,6.4,7.2
240,20011715024_1800265555.html,8.25,7.41
241,20011715024_1800265710.html,7.3,7.39
242,20011715024_1800265851.html,7.29,
243,20011715025_1800265223.html,8.38,7.9
244,20011715025_1800265379.html,7.45,7.8
245,20011715025_1800265555.html,8.4,7.91
246,20011715025_1800265710.html,8.5,8.01
247,20011715025_1800265851.html,8.37,8.06
248,20011715026_1800265223.html,7.38,7.73
249,20011715026_1800265379.html,6.7,7.48
250,20011715026_1800265555.html,8.3,7.64
251,20011715026_1800265710.html,7.7,7.65
252,20011715026_1800265851.html,7.47,7.63
253,20011715027_1800265223.html,8.1,7.65
254,20011715027_1800265379.html,6.95,7.48
255,20011715027_1800265555.html,8.55,7.69
256,20011715027_1800265710.html,8.3,7.79
257,20011715027_1800265851.html,8.11,7.83
258,20011715028_1800265223.html,9.05,8.24
259,20011715028_1800265379.html,3.4,7.07
260,20011715028_1800265529.html,4.9,7.43
261,20011715028_1800265555.html,8.35,7.61
262,20011715028_1800265710.html,8.5,7.76
263,20011715028_1800265851.html,8.42,7.85
264,20011814001_1800265372.html,5.21,
265,20011814001_1800265726.html,6.57,
266,20011814001_1800265728.html,7.4,
267,20011814001_1800265844.html,6.69,
268,20011814001_1800265846.html,6.75,
269,20011814002_1800265372.html,7.36,
270,20011814002_1800265434.html,7.46,
271,20011814002_1800265728.html,8.13,
272,20011814002_1800265846.html,8.25,
273,20011814004_1800265372.html,8.36,
274,20011814004_1800265434.html,7.92,
275,20011814004_1800265728.html,8.53,
276,20011814004_1800265846.html,7.92,
277,20011814005_1800265372.html,8.0,
278,20011814005_1800265434.html,7.31,
279,20011814005_1800265728.html,8.6,
280,20011814005_1800265846.html,8.25,
281,20011814006_1800265372.html,8.21,
282,20011814006_1800265434.html,8.0,
283,20011814006_1800265728.html,8.46,
284,20011814006_1800265846.html,8.75,
285,20011814007_1800265372.html,8.0,
286,20011814007_1800265434.html,7.69,
287,20011814007_1800265728.html,8.46,
288,20011814007_1800265846.html,8.75,
289,20011814008_1800265372.html,7.36,
290,20011814008_1800265728.html,8.4,
291,20011814008_1800265844.html,7.46,
292,20011814008_1800265846.html,7.75,
293,20011814009_1800265372.html,8.93,
294,20011814009_1800265434.html,8.38,
295,20011814009_1800265728.html,8.86,
296,20011814009_1800265846.html,9.17,
297,20011814010_1800265372.html,7.21,
298,20011814010_1800265434.html,7.23,
299,20011814010_1800265728.html,7.86,
300,20011814010_1800265846.html,7.33,
301,20011814011_1800265372.html,7.43,
302,20011814011_1800265434.html,7.31,
303,20011814011_1800265728.html,8.26,
304,20011814011_1800265846.html,8.25,
305,20011814012_1800265372.html,8.21,
306,20011814012_1800265434.html,7.62,
307,20011814012_1800265728.html,8.8,
308,20011814012_1800265846.html,8.42,
309,20011814013_1800265372.html,6.5,
310,20011814013_1800265434.html,7.46,
311,20011814013_1800265728.html,8.4,
312,20011814013_1800265846.html,8.25,
313,20011814014_1800265372.html,7.71,
314,20011814014_1800265434.html,7.77,
315,20011814014_1800265728.html,8.6,
316,20011814014_1800265846.html,8.67,
317,20011814015_1800265372.html,5.93,
318,20011814015_1800265434.html,6.85,
319,20011814015_1800265726.html,7.07,
320,20011814015_1800265728.html,7.66,
321,20011814015_1800265846.html,8.0,
322,20011814017_1800265372.html,7.43,
323,20011814017_1800265434.html,7.23,
324,20011814017_1800265728.html,7.8,
325,20011814017_1800265846.html,8.25,
326,20011814018_1800265372.html,6.14,
327,20011814018_1800265433.html,7.0,
328,20011814018_1800265434.html,7.08,
329,20011814018_1800265728.html,8.0,
330,20011814018_1800265846.html,7.75,
331,20011814019_1800265372.html,7.79,
332,20011814019_1800265434.html,7.85,
333,20011814019_1800265728.html,8.73,
334,20011814019_1800265846.html,8.75,
335,20011814020_1800265372.html,7.64,
336,20011814020_1800265434.html,7.38,
337,20011814020_1800265728.html,8.26,
338,20011814020_1800265846.html,8.08,
339,20011814021_1800265372.html,8.07,
340,20011814021_1800265434.html,8.08,
341,20011814021_1800265728.html,8.86,
342,20011814021_1800265846.html,8.92,
343,20011814022_1800265372.html,7.43,
344,20011814022_1800265434.html,7.54,
345,20011814022_1800265728.html,8.6,
346,20011814022_1800265846.html,8.42,
347,20011814023_1800265372.html,8.5,
348,20011814023_1800265434.html,8.23,
349,20011814023_1800265728.html,9.0,
350,20011814023_1800265846.html,8.67,
351,20011814024_1800265372.html,8.5,
352,20011814024_1800265434.html,8.31,
353,20011814024_1800265728.html,8.46,
354,20011814024_1800265846.html,8.5,
355,20011814026_1800265372.html,6.43,
356,20011814026_1800265434.html,7.38,
357,20011814026_1800265728.html,7.93,
358,20011814026_1800265846.html,8.17,
359,20011814027_1800265372.html,8.14,
360,20011814027_1800265434.html,8.23,
361,20011814027_1800265728.html,8.73,
362,20011814027_1800265846.html,8.67,
363,20011814028_1800265372.html,8.36,
364,20011814028_1800265434.html,8.38,
365,20011814028_1800265728.html,8.8,
366,20011814028_1800265846.html,8.92,
367,20011814029_1800265371.html,5.92,
368,20011814029_1800265372.html,4.71,
369,20011814029_1800265725.html,7.08,
370,20011814029_1800265726.html,6.57,
371,20011814029_1800265728.html,7.66,
372,20011814029_1800265846.html,7.5,
373,20011814031_1800265372.html,7.36,
374,20011814031_1800265434.html,7.31,
375,20011814031_1800265728.html,8.46,
376,20011814031_1800265846.html,8.5,
377,20011814033_1800265372.html,7.86,
378,20011814033_1800265434.html,8.0,
379,20011814033_1800265728.html,8.86,
380,20011814033_1800265846.html,8.83,
381,20011814034_1800265372.html,7.5,
382,20011814034_1800265434.html,8.15,
383,20011814034_1800265728.html,8.6,
384,20011814034_1800265846.html,8.67,
385,20011814035_1800265372.html,7.79,
386,20011814035_1800265434.html,7.77,
387,20011814035_1800265728.html,8.46,
388,20011814035_1800265846.html,8.75,
389,20011814036_1800265372.html,7.64,
390,20011814036_1800265434.html,7.92,
391,20011814036_1800265728.html,8.2,
392,20011814036_1800265846.html,8.42,
393,20011814037_1800265372.html,8.14,
394,20011814037_1800265434.html,7.85,
395,20011814037_1800265728.html,8.46,
396,20011814037_1800265846.html,8.67,
397,20011814038_1800265372.html,7.36,
398,20011814038_1800265434.html,7.92,
399,20011814038_1800265728.html,8.66,
400,20011814038_1800265846.html,8.92,
401,20011814039_1800265372.html,8.29,
402,20011814039_1800265434.html,8.31,
403,20011814039_1800265728.html,9.13,
404,20011814039_1800265846.html,8.92,
405,20011814040_1800265372.html,3.71,
406,20011814040_1800265434.html,6.85,
407,20011814040_1800265728.html,7.66,
408,20011814040_1800265843.html,7.07,
409,20011814040_1800265846.html,7.0,
410,20011814041_1800265372.html,2.29,
411,20011814041_1800265728.html,7.4,
412,20011814041_1800265843.html,6.5,
413,20011814041_1800265844.html,4.85,
414,20011814041_1800265846.html,7.0,
415,20011814042_1800265371.html,5.83,
416,20011814042_1800265372.html,1.43,
417,20011814042_1800265432.html,6.83,
418,20011814042_1800265726.html,6.14,
419,20011814042_1800265728.html,7.06,
420,20011814042_1800265844.html,6.69,
421,20011814042_1800265846.html,6.33,
422,20011814043_1800265372.html,8.0,
423,20011814043_1800265434.html,8.15,
424,20011814043_1800265728.html,8.33,
425,20011814043_1800265846.html,8.83,
426,20011814044_1800265372.html,7.5,
427,20011814044_1800265434.html,8.0,
428,20011814044_1800265728.html,8.33,
429,20011814044_1800265846.html,8.17,
430,20011814045_1800265372.html,7.86,
431,20011814045_1800265434.html,7.85,
432,20011814045_1800265728.html,8.73,
433,20011814045_1800265846.html,8.83,
434,20011814046_1800265372.html,8.14,
435,20011814046_1800265434.html,8.15,
436,20011814046_1800265728.html,8.8,
437,20011814046_1800265846.html,9.0,
438,20011814047_1800265372.html,8.29,
439,20011814047_1800265434.html,8.31,
440,20011814047_1800265728.html,8.6,
441,20011814047_1800265846.html,8.67,
442,20011814048_1800265372.html,8.07,
443,20011814048_1800265434.html,8.46,
444,20011814048_1800265728.html,8.53,
445,20011814048_1800265846.html,8.67,
446,20011814049_1800265372.html,7.86,
447,20011814049_1800265434.html,8.15,
448,20011814049_1800265728.html,8.53,
449,20011814049_1800265846.html,8.58,
450,20011814051_1800265372.html,7.14,
451,20011814051_1800265728.html,7.6,
452,20011814051_1800265844.html,7.46,
453,20011814051_1800265846.html,8.08,
454,20011814052_1800265372.html,6.21,
455,20011814052_1800265434.html,7.23,
456,20011814052_1800265728.html,7.73,
457,20011814052_1800265846.html,8.33,
458,20011814053_1800265372.html,8.36,
459,20011814053_1800265434.html,8.08,
460,20011814053_1800265728.html,8.86,
461,20011814053_1800265846.html,8.67,
462,20011814054_1800265372.html,3.71,
463,20011814054_1800265728.html,6.93,
464,20011814054_1800265843.html,6.29,
465,20011814054_1800265844.html,6.77,
466,20011814054_1800265846.html,6.92,
467,20011814055_1800265372.html,7.71,
468,20011814055_1800265434.html,8.0,
469,20011814055_1800265728.html,8.26,
470,20011814055_1800265846.html,7.92,
471,20011814056_1800265372.html,6.21,
472,20011814056_1800265434.html,7.38,
473,20011814056_1800265728.html,7.53,
474,20011814056_1800265846.html,7.33,
475,20011814057_1800265372.html,7.43,
476,20011814057_1800265434.html,8.0,
477,20011814057_1800265728.html,8.4,
478,20011814057_1800265846.html,8.42,
479,20011814058_1800265372.html,8.07,
480,20011814058_1800265434.html,7.77,
481,20011814058_1800265728.html,8.26,
482,20011814058_1800265846.html,8.33,
483,20011814059_1800265372.html,5.86,
484,20011814059_1800265434.html,7.62,
485,20011814059_1800265728.html,7.73,
486,20011814059_1800265846.html,7.08,
487,20011814060_1800265372.html,7.79,
488,20011814060_1800265434.html,8.0,
489,20011814060_1800265728.html,8.33,
490,20011814060_1800265846.html,8.33,
491,20011914001_1800265372.html,6.64,
492,20011914001_1800265728.html,7.06,
493,20011914001_1800265844.html,6.38,
494,20011914001_1800265846.html,7.42,
495,20011914002_1800265372.html,7.36,
496,20011914002_1800265434.html,7.38,
497,20011914002_1800265728.html,8.26,
498,20011914002_1800265846.html,8.33,
499,20011914003_1800265372.html,7.43,
500,20011914003_1800265434.html,6.85,
501,20011914003_1800265728.html,7.73,
502,20011914003_1800265846.html,8.17,
503,20011914004_1800265372.html,8.0,
504,20011914004_1800265727.html,7.3,
505,20011914004_1800265728.html,8.26,
506,20011914004_1800265846.html,8.17,
507,20011914005_1800265372.html,8.43,
508,20011914005_1800265434.html,7.85,
509,20011914005_1800265728.html,8.46,
510,20011914005_1800265846.html,8.83,
511,20011914006_1800265372.html,7.5,
512,20011914006_1800265434.html,7.08,
513,20011914006_1800265845.html,7.67,
514,20011914006_1800265846.html,7.58,
515,20011914007_1800265372.html,7.5,
516,20011914007_1800265434.html,7.23,
517,20011914007_1800265728.html,8.2,
518,20011914007_1800265846.html,8.33,
519,20011914008_1800265372.html,8.36,
520,20011914008_1800265434.html,7.92,
521,20011914008_1800265728.html,8.4,
522,20011914008_1800265846.html,8.5,
523,20011914009_1800265372.html,6.57,
524,20011914009_1800265844.html,6.54,
525,20011914009_1800265845.html,7.4,
526,20011914009_1800265846.html,7.67,
527,20011914010_1800265372.html,7.14,
528,20011914010_1800265434.html,7.08,
529,20011914010_1800265728.html,7.46,
530,20011914010_1800265846.html,7.42,
531,20011914011_1800265372.html,8.64,
532,20011914011_1800265434.html,7.69,
533,20011914011_1800265728.html,8.2,
534,20011914011_1800265846.html,8.25,
535,20011914012_1800265372.html,8.64,
536,20011914012_1800265434.html,7.85,
537,20011914012_1800265728.html,8.33,
538,20011914012_1800265846.html,8.5,
539,20011914013_1800265372.html,8.79,
540,20011914013_1800265434.html,8.31,
541,20011914013_1800265728.html,8.73,
542,20011914013_1800265846.html,9.0,
543,20011914014_1800265372.html,7.64,
544,20011914014_1800265434.html,7.46,
545,20011914014_1800265845.html,7.8,
546,20011914014_1800265846.html,8.0,
547,20011914015_1800265372.html,8.43,
548,20011914015_1800265434.html,8.0,
549,20011914015_1800265728.html,8.4,
550,20011914015_1800265846.html,8.25,
551,20011914016_1800265372.html,7.57,
552,20011914016_1800265434.html,6.69,
553,20011914016_1800265846.html,7.83,
554,20011914017_1800265372.html,8.43,
555,20011914017_1800265434.html,7.46,
556,20011914017_1800265728.html,8.4,
557,20011914017_1800265846.html,8.75,
558,20011914018_1800265371.html,7.5,
559,20011914018_1800265372.html,3.86,
560,20011914018_1800265433.html,6.43,
561,20011914018_1800265844.html,2.54,
562,20011914018_1800265845.html,6.6,
563,20011914018_1800265846.html,6.42,
564,20011914019_1800265372.html,5.0,
565,20011914019_1800265433.html,6.71,
566,20011914019_1800265434.html,6.23,
567,20011914019_1800265845.html,7.33,
568,20011914019_1800265846.html,7.5,
569,20011914020_1800265372.html,5.57,
570,20011914020_1800265434.html,6.77,
571,20011914020_1800265726.html,7.57,
572,20011914020_1800265728.html,7.2,
573,20011914020_1800265846.html,8.25,
574,20011914021_1800265372.html,4.93,
575,20011914021_1800265726.html,6.64,
576,20011914021_1800265844.html,6.46,
577,20011914021_1800265845.html,7.27,
578,20011914021_1800265846.html,7.42,
579,20011914022_1800265371.html,7.25,
580,20011914022_1800265372.html,7.07,
581,20011914022_1800265844.html,6.31,
582,20011914022_1800265845.html,6.87,
583,20011914022_1800265846.html,5.67,
584,20011914023_1800265372.html,7.79,
585,20011914023_1800265434.html,7.08,
586,20011914023_1800265846.html,7.83,
587,20011914024_1800265372.html,7.43,
588,20011914024_1800265434.html,6.62,
589,20011914024_1800265845.html,7.67,
590,20011914024_1800265846.html,8.33,
591,20011914025_1800265372.html,8.07,
592,20011914025_1800265434.html,7.85,
593,20011914025_1800265728.html,8.33,
594,20011914025_1800265846.html,8.42,
595,20011914026_1800265372.html,7.71,
596,20011914026_1800265434.html,8.15,
597,20011914026_1800265728.html,8.6,
598,20011914026_1800265846.html,8.58,
599,20011914027_1800265371.html,6.0,
600,20011914027_1800265372.html,4.93,
601,20011914027_1800265432.html,7.17,
602,20011914027_1800265843.html,5.93,
603,20011914027_1800265844.html,4.62,
604,20011914027_1800265845.html,5.67,
605,20011914027_1800265846.html,7.5,
606,20011914028_1800265372.html,8.5,
607,20011914028_1800265434.html,8.0,
608,20011914028_1800265728.html,7.93,
609,20011914028_1800265846.html,7.83,
610,20011914029_1800265372.html,8.36,
611,20011914029_1800265434.html,8.23,
612,20011914029_1800265728.html,8.46,
613,20011914029_1800265846.html,8.67,
614,20011914030_1800265372.html,9.14,
615,20011914030_1800265434.html,8.77,
616,20011914030_1800265728.html,8.93,
617,20011914030_1800265846.html,9.0,
618,20011914031_1800265372.html,7.86,
619,20011914031_1800265434.html,7.62,
620,20011914031_1800265728.html,8.4,
621,20011914031_1800265846.html,8.25,
622,20011914032_1800265372.html,7.07,
623,20011914032_1800265434.html,6.46,
624,20011914032_1800265728.html,7.53,
625,20011914032_1800265846.html,7.58,
626,20011914033_1800265372.html,5.0,
627,20011914033_1800265433.html,6.86,
628,20011914033_1800265844.html,6.31,
629,20011914033_1800265845.html,6.93,
630,20011914033_1800265846.html,5.33,
631,20011914034_1800265372.html,4.93,
632,20011914034_1800265726.html,6.64,
633,20011914034_1800265844.html,5.69,
634,20011914034_1800265845.html,7.67,
635,20011914034_1800265846.html,7.75,
636,20011914035_1800265371.html,7.0,
637,20011914035_1800265372.html,7.43,
638,20011914035_1800265434.html,7.54,
639,20011914035_1800265728.html,8.13,
640,20011914035_1800265846.html,7.92,
641,20011914036_1800265372.html,8.57,
642,20011914036_1800265434.html,7.92,
643,20011914036_1800265728.html,8.33,
644,20011914036_1800265846.html,8.33,
645,20011914037_1800265372.html,7.86,
646,20011914037_1800265434.html,7.54,
647,20011914037_1800265728.html,8.13,
648,20011914037_1800265846.html,8.08,
649,20011914038_1800265372.html,8.14,
650,20011914038_1800265434.html,7.92,
651,20011914038_1800265728.html,8.53,
652,20011914038_1800265846.html,8.33,
653,20011914039_1800265372.html,7.07,
654,20011914039_1800265727.html,6.61,
655,20011914039_1800265728.html,7.46,
656,20011914039_1800265846.html,8.08,
657,20011914040_1800265372.html,7.0,
658,20011914040_1800265728.html,7.4,
659,20011914040_1800265846.html,8.0,
660,20011914041_1800265372.html,8.07,
661,20011914041_1800265434.html,7.46,
662,20011914041_1800265728.html,8.2,
663,20011914041_1800265846.html,8.0,
664,20011914042_1800265372.html,7.64,
665,20011914042_1800265434.html,7.15,
666,20011914042_1800265728.html,8.0,
667,20011914042_1800265846.html,8.33,
668,20011914043_1800265371.html,6.08,
669,20011914043_1800265372.html,3.93,
670,20011914043_1800265432.html,7.08,
671,20011914043_1800265726.html,6.64,
672,20011914043_1800265844.html,1.54,
673,20011914043_1800265845.html,4.8,
674,20011914043_1800265846.html,3.0,
675,20011914044_1800265372.html,6.0,
676,20011914044_1800265844.html,6.46,
677,20011914044_1800265845.html,7.2,
678,20011914044_1800265846.html,6.5,
679,20011914045_1800265372.html,8.14,
680,20011914045_1800265434.html,6.92,
681,20011914045_1800265728.html,7.6,
682,20011914045_1800265846.html,8.33,
683,20011914046_1800265372.html,6.14,
684,20011914046_1800265728.html,8.0,
685,20011914046_1800265846.html,7.92,
686,20011914047_1800265372.html,8.5,
687,20011914047_1800265434.html,7.77,
688,20011914047_1800265728.html,8.8,
689,20011914047_1800265846.html,8.67,
690,20011914048_1800265372.html,8.71,
691,20011914048_1800265434.html,8.15,
692,20011914048_1800265728.html,8.66,
693,20011914048_1800265846.html,8.58,
694,20011914049_1800265372.html,4.29,
695,20011914049_1800265726.html,7.0,
696,20011914049_1800265728.html,7.4,
697,20011914049_1800265844.html,5.77,
698,20011914049_1800265846.html,8.0,
699,20011914050_1800265372.html,8.21,
700,20011914050_1800265434.html,7.69,
701,20011914050_1800265728.html,8.46,
702,20011914050_1800265846.html,8.25,
703,20011914051_1800265372.html,8.43,
704,20011914051_1800265434.html,7.77,
705,20011914051_1800265728.html,8.8,
706,20011914051_1800265846.html,8.83,
707,20011914052_1800265372.html,5.0,
708,20011914052_1800265844.html,4.46,
709,20011914052_1800265845.html,7.07,
710,20011914052_1800265846.html,4.92,
711,20011914053_1800265372.html,7.57,
712,20011914053_1800265434.html,6.31,
713,20011914053_1800265728.html,7.6,
